2026-01-24 14:40:57.435 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 4/4 个样本的 H_est 是单位矩阵
2026-01-24 14:40:57.437 | WARNING  | __main__:_save_batch_results:521 - 样本 067_01_vs_067_02: H_est 是单位矩阵
2026-01-24 14:40:57.615 | WARNING  | __main__:_save_batch_results:521 - 样本 003_01_vs_003_02: H_est 是单位矩阵
2026-01-24 14:40:57.841 | WARNING  | __main__:_save_batch_results:521 - 样本 041_01_vs_041_02: H_est 是单位矩阵
2026-01-24 14:40:58.030 | WARNING  | __main__:_save_batch_results:521 - 样本 054_01_vs_054_02: H_est 是单位矩阵
2026-01-24 14:40:58.346 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 0: 匹配点数不足 (0 < 4)
2026-01-24 14:40:58.347 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (0 < 4)
2026-01-24 14:40:58.347 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 2: 匹配点数不足 (0 < 4)
2026-01-24 14:40:58.348 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 3: 匹配点数不足 (0 < 4)
2026-01-24 14:40:58.520 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 4/4 个样本的 H_est 是单位矩阵
2026-01-24 14:40:58.522 | WARNING  | __main__:_save_batch_results:521 - 样本 008_01_vs_008_02: H_est 是单位矩阵
2026-01-24 14:40:58.703 | WARNING  | __main__:_save_batch_results:521 - 样本 051_01_vs_051_02: H_est 是单位矩阵
2026-01-24 14:40:58.868 | WARNING  | __main__:_save_batch_results:521 - 样本 062_01_vs_062_02: H_est 是单位矩阵
2026-01-24 14:40:59.038 | WARNING  | __main__:_save_batch_results:521 - 样本 010_01_vs_010_02: H_est 是单位矩阵
2026-01-24 14:40:59.250 | INFO     | src.utils.metrics:aggregate_metrics:350 - Aggregating metrics over 12 unique items...
2026-01-24 14:41:01.062 | INFO     | src.utils.metrics:aggregate_metrics:350 - Aggregating metrics over 12 unique items...
2026-01-24 14:41:03.198 | INFO     | __main__:on_validation_epoch_end:445 - Epoch 1 验证总结（真实数据） >> mse_real: 0.0243 | auc@5: 0.0000 | auc@10: 0.0000 | auc@20: 0.0000 | loss_c: 3.4421 | loss_f: 1.0000 | loss: 3.4421
2026-01-24 14:41:03.460 | INFO     | __main__:on_validation_epoch_end:465 - 发现新的最优模型! Epoch 1, MSE: 0.024264
2026-01-24 14:41:03.514 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 0 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:41:04.657 | INFO     | __main__:training_step:340 - 已保存第 1/2 个batch的域随机化可视化（训练模式，Epoch 1, Batch 0）
2026-01-24 14:41:07.474 | INFO     | __main__:training_step:340 - 已保存第 2/2 个batch的域随机化可视化（训练模式，Epoch 1, Batch 1）
2026-01-24 14:42:17.406 | INFO     | __main__:on_train_epoch_end:418 - Epoch 1 训练总结 >> loss_c: 3.4464 | loss_f: 1.9249
2026-01-24 14:42:17.425 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 1 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:43:30.420 | INFO     | __main__:on_train_epoch_end:418 - Epoch 2 训练总结 >> loss_c: 3.4156 | loss_f: 2.1085
2026-01-24 14:43:30.439 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 2 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:44:44.408 | INFO     | __main__:on_train_epoch_end:418 - Epoch 3 训练总结 >> loss_c: 3.3728 | loss_f: 2.2279
2026-01-24 14:44:44.428 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 3 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:45:58.384 | INFO     | __main__:on_train_epoch_end:418 - Epoch 4 训练总结 >> loss_c: 3.3171 | loss_f: 2.3072
2026-01-24 14:45:58.404 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 4 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:47:13.462 | INFO     | __main__:on_train_epoch_end:418 - Epoch 5 训练总结 >> loss_c: 3.2511 | loss_f: 2.3043
2026-01-24 14:47:14.448 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 0: 总匹配点=11, Spatial Binning后=11
2026-01-24 14:47:14.451 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 0: RANSAC 成功, inliers=6/11, H_est是否单位矩阵=False
2026-01-24 14:47:14.451 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 0: Inliers 数量较少 (6), 可能导致配准质量差
2026-01-24 14:47:14.452 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (1 < 4)
2026-01-24 14:47:14.453 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 2: 总匹配点=4, Spatial Binning后=4
2026-01-24 14:47:14.453 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 2: RANSAC 成功, inliers=4/4, H_est是否单位矩阵=False
2026-01-24 14:47:14.454 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 2: Inliers 数量较少 (4), 可能导致配准质量差
2026-01-24 14:47:14.454 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 3: 匹配点数不足 (1 < 4)
2026-01-24 14:47:14.862 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 2/4 个样本的 H_est 是单位矩阵
2026-01-24 14:47:15.095 | WARNING  | __main__:_save_batch_results:521 - 样本 418_G_cf_512_vs_418_G_fa_gen: H_est 是单位矩阵
2026-01-24 14:47:15.430 | WARNING  | __main__:_save_batch_results:521 - 样本 467_N_cf_512_vs_467_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:47:15.784 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 0: 总匹配点=4, Spatial Binning后=4
2026-01-24 14:47:15.785 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 0: RANSAC 成功, inliers=4/4, H_est是否单位矩阵=False
2026-01-24 14:47:15.785 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 0: Inliers 数量较少 (4), 可能导致配准质量差
2026-01-24 14:47:15.786 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (2 < 4)
2026-01-24 14:47:15.786 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 2: 总匹配点=4, Spatial Binning后=4
2026-01-24 14:47:15.787 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 2: RANSAC 成功, inliers=4/4, H_est是否单位矩阵=False
2026-01-24 14:47:15.787 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 2: Inliers 数量较少 (4), 可能导致配准质量差
2026-01-24 14:47:15.788 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 3: 匹配点数不足 (0 < 4)
2026-01-24 14:47:16.056 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 2/4 个样本的 H_est 是单位矩阵
2026-01-24 14:47:16.223 | WARNING  | __main__:_save_batch_results:521 - 样本 456_N_cf_512_vs_456_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:47:16.542 | WARNING  | __main__:_save_batch_results:521 - 样本 428_G_cf_512_vs_428_G_fa_gen: H_est 是单位矩阵
2026-01-24 14:47:16.883 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 0: 总匹配点=11, Spatial Binning后=11
2026-01-24 14:47:16.885 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 0: RANSAC 成功, inliers=5/11, H_est是否单位矩阵=False
2026-01-24 14:47:16.886 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 0: Inliers 数量较少 (5), 可能导致配准质量差
2026-01-24 14:47:16.886 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (3 < 4)
2026-01-24 14:47:16.887 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 2: 匹配点数不足 (2 < 4)
2026-01-24 14:47:16.887 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 3: 匹配点数不足 (2 < 4)
2026-01-24 14:47:17.196 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 3/4 个样本的 H_est 是单位矩阵
2026-01-24 14:47:17.371 | WARNING  | __main__:_save_batch_results:521 - 样本 561_N_cf_512_vs_561_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:47:17.542 | WARNING  | __main__:_save_batch_results:521 - 样本 506_N_cf_512_vs_506_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:47:17.696 | WARNING  | __main__:_save_batch_results:521 - 样本 257_D_cf_512_vs_257_D_fa_gen: H_est 是单位矩阵
2026-01-24 14:47:18.941 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 0: 总匹配点=61, Spatial Binning后=61
2026-01-24 14:47:18.951 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 0: RANSAC 成功, inliers=20/61, H_est是否单位矩阵=False
2026-01-24 14:47:18.952 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 0: Inliers 数量较少 (20), 可能导致配准质量差
2026-01-24 14:47:18.953 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 1: 总匹配点=95, Spatial Binning后=90
2026-01-24 14:47:18.955 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 1: RANSAC 成功, inliers=47/90, H_est是否单位矩阵=False
2026-01-24 14:47:18.956 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 2: 总匹配点=100, Spatial Binning后=85
2026-01-24 14:47:18.959 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 2: RANSAC 成功, inliers=36/85, H_est是否单位矩阵=False
2026-01-24 14:47:18.960 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 3: 总匹配点=97, Spatial Binning后=74
2026-01-24 14:47:18.963 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 3: RANSAC 成功, inliers=31/74, H_est是否单位矩阵=False
2026-01-24 14:47:20.862 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 0: 总匹配点=46, Spatial Binning后=45
2026-01-24 14:47:20.867 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 0: RANSAC 成功, inliers=17/45, H_est是否单位矩阵=False
2026-01-24 14:47:20.867 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 0: Inliers 数量较少 (17), 可能导致配准质量差
2026-01-24 14:47:20.868 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (0 < 4)
2026-01-24 14:47:20.868 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 2: 匹配点数不足 (2 < 4)
2026-01-24 14:47:20.869 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 3: 总匹配点=45, Spatial Binning后=45
2026-01-24 14:47:20.873 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 3: RANSAC 成功, inliers=18/45, H_est是否单位矩阵=False
2026-01-24 14:47:20.873 | WARNING  | src.utils.metrics:compute_homography_errors:277 - ⚠️ Batch 3: Inliers 数量较少 (18), 可能导致配准质量差
2026-01-24 14:47:21.159 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 2/4 个样本的 H_est 是单位矩阵
2026-01-24 14:47:21.356 | WARNING  | __main__:_save_batch_results:521 - 样本 003_01_vs_003_02: H_est 是单位矩阵
2026-01-24 14:47:21.534 | WARNING  | __main__:_save_batch_results:521 - 样本 041_01_vs_041_02: H_est 是单位矩阵
2026-01-24 14:47:22.052 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 0: 匹配点数不足 (0 < 4)
2026-01-24 14:47:22.053 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 1: 总匹配点=74, Spatial Binning后=70
2026-01-24 14:47:22.055 | INFO     | src.utils.metrics:compute_homography_errors:270 - ✅ Batch 1: RANSAC 成功, inliers=35/70, H_est是否单位矩阵=False
2026-01-24 14:47:22.056 | INFO     | src.utils.metrics:compute_homography_errors:247 - 🔍 Batch 2: 总匹配点=66, Spatial Binning后=66
